"","month_year","water_year","month","season","position","Node","n_days","Species","Life_Stage","Hydraulic"
"35",Oct 2012,2012,10,"non_critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"36",Nov 2012,2012,11,"non_critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"37",Jan 2013,2013,1,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"38",Feb 2013,2013,2,"critical","MC","F319",28,"Steelhead","Migration_Prolonged","Depth"
"39",Mar 2013,2013,3,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"40",Apr 2013,2013,4,"critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"41",May 2013,2013,5,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"42",Jun 2013,2013,6,"critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"43",Dec 2013,2013,12,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"44",Jul 2013,2013,7,"non_critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"45",Aug 2013,2013,8,"non_critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"46",Sep 2013,2013,9,"non_critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"47",Oct 2013,2013,10,"non_critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"48",Nov 2013,2013,11,"non_critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"49",Jan 2014,2014,1,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"50",Feb 2014,2014,2,"critical","MC","F319",28,"Steelhead","Migration_Prolonged","Depth"
"51",Mar 2014,2014,3,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"52",Apr 2014,2014,4,"critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"53",May 2014,2014,5,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"54",Jun 2014,2014,6,"critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"55",Dec 2014,2014,12,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"56",Jul 2014,2014,7,"non_critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"57",Aug 2014,2014,8,"non_critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"58",Sep 2014,2014,9,"non_critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"59",Oct 2014,2014,10,"non_critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"60",Nov 2014,2014,11,"non_critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"61",Jan 2015,2015,1,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"62",Feb 2015,2015,2,"critical","MC","F319",29,"Steelhead","Migration_Prolonged","Depth"
"63",Mar 2015,2015,3,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"64",Apr 2015,2015,4,"critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"65",May 2015,2015,5,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"66",Jun 2015,2015,6,"critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"67",Dec 2015,2015,12,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"68",Jul 2015,2015,7,"non_critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"69",Aug 2015,2015,8,"non_critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"70",Sep 2015,2015,9,"non_critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"71",Oct 2015,2015,10,"non_critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"72",Nov 2015,2015,11,"non_critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"73",Jan 2016,2016,1,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"74",Feb 2016,2016,2,"critical","MC","F319",28,"Steelhead","Migration_Prolonged","Depth"
"75",Mar 2016,2016,3,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"76",Apr 2016,2016,4,"critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"77",May 2016,2016,5,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"78",Jun 2016,2016,6,"critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"79",Dec 2016,2016,12,"critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"80",Jul 2016,2016,7,"non_critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"81",Aug 2016,2016,8,"non_critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"82",Sep 2016,2016,9,"non_critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
"83",Oct 2016,2016,10,"non_critical","MC","F319",31,"Steelhead","Migration_Prolonged","Depth"
"84",Nov 2016,2016,11,"non_critical","MC","F319",30,"Steelhead","Migration_Prolonged","Depth"
